t,delta,force,overlap,vel
2.06e-08,5.95415797763244e-07,7.51766473586202e-07,3.9584202236756e-08,9.44648449814286
2.062e-08,5.95604864086269e-07,7.44420062304457e-07,3.9395135913731e-08,9.46008104414096
2.064e-08,5.9579420100501e-07,7.3708406554496e-07,3.920579899499e-08,9.47354416423828
2.066e-08,5.95983805852839e-07,7.29758695151672e-07,3.90161941471609e-08,9.48687404964319
2.068e-08,5.96173675966995e-07,7.22444162521817e-07,3.8826324033005e-08,9.50007089541027
2.07e-08,5.96363808688655e-07,7.15140678605211e-07,3.8636191311345e-08,9.51313490043217
2.072e-08,5.96554201363013e-07,7.0784845390374e-07,3.84457986369869e-08,9.52606626743143
2.074e-08,5.96744851339353e-07,7.00567698470983e-07,3.8255148660647e-08,9.53886520295242
2.076e-08,5.96935755971131e-07,6.93298621911989e-07,3.8064244028869e-08,9.55153191735312
2.078e-08,5.97126912616047e-07,6.86041433383174e-07,3.78730873839529e-08,9.56406662479698
2.08e-08,5.97318318636123e-07,6.78796341592391e-07,3.7681681363877e-08,9.57646954324482
2.082e-08,5.97509971397777e-07,6.71563554799119e-07,3.7490028602223e-08,9.5887408944466
2.084e-08,5.977018682719e-07,6.64343280814844e-07,3.72981317280999e-08,9.60088090393331
2.086e-08,5.97894006633934e-07,6.57135727003563e-07,3.7105993366066e-08,9.61288980100886
2.088e-08,5.98086383863941e-07,6.49941100282439e-07,3.6913616136059e-08,9.6247678187419
2.09e-08,5.98278997346684e-07,6.42759607122641e-07,3.67210026533159e-08,9.63651519395775
2.092e-08,5.98471844471699e-07,6.35591453550334e-07,3.6528155528301e-08,9.64813216723028
2.094e-08,5.98664922633373e-07,6.28436845147823e-07,3.63350773666269e-08,9.65961898287384
2.096e-08,5.98858229231014e-07,6.21295987054869e-07,3.61417707689859e-08,9.6709758889352
2.098e-08,5.9905176166893e-07,6.1416908397018e-07,3.59482383310699e-08,9.68220313718553
2.1e-08,5.99245517356502e-07,6.07056340153062e-07,3.57544826434979e-08,9.69330098311238
2.102e-08,5.99439493708255e-07,5.99957959425266e-07,3.5560506291745e-08,9.70426968591174
2.104e-08,5.99633688143938e-07,5.92874145172968e-07,3.5366311856062e-08,9.71510950848007
2.106e-08,5.99828098088594e-07,5.85805100348987e-07,3.5171901911406e-08,9.72582071740645
2.108e-08,6.00022720972634e-07,5.78751027475134e-07,3.4977279027366e-08,9.73640358296466
2.11e-08,6.00217554231912e-07,5.71712128644785e-07,3.47824457680879e-08,9.74685837910543
2.112e-08,6.00412595307798e-07,5.64688605525614e-07,3.4587404692202e-08,9.75718538344866
2.114e-08,6.0060784164725e-07,5.57680659362554e-07,3.43921583527499e-08,9.76738487727569
2.116e-08,6.00803290702889e-07,5.5068849098091e-07,3.41967092971109e-08,9.77745714552168
2.118e-08,6.00998939933071e-07,5.43712300789709e-07,3.4001060066929e-08,9.78740247676797
2.12e-08,6.0119478680196e-07,5.36752288785232e-07,3.380521319804e-08,9.79722116323458
2.122e-08,6.01390828779601e-07,5.29808654554762e-07,3.36091712203989e-08,9.80691350077274
2.124e-08,6.01587063341991e-07,5.2288159728054e-07,3.3412936658009e-08,9.81647978885748
2.126e-08,6.01783487971155e-07,5.1597131574394e-07,3.3216512028845e-08,9.8259203305803
2.128e-08,6.01980100155214e-07,5.09078008329862e-07,3.3019899844786e-08,9.83523543264195
2.13e-08,6.02176897388461e-07,5.02201873031332e-07,3.28231026115389e-08,9.84442540534526
2.132e-08,6.02373877171428e-07,4.95343107454357e-07,3.2626122828572e-08,9.85349056258802
2.134e-08,6.02571037010964e-07,4.8850190882298e-07,3.24289629890359e-08,9.86243122185605
2.136e-08,6.02768374420302e-07,4.81678473984619e-07,3.2231625579698e-08,9.87124770421629
2.138e-08,6.02965886919133e-07,4.7487299941558e-07,3.20341130808669e-08,9.87994033430997
2.14e-08,6.03163572033675e-07,4.6808568122688e-07,3.1836427966325e-08,9.88850944034596
2.142e-08,6.03361427296747e-07,4.61316715170287e-07,3.16385727032529e-08,9.89695535409416
2.144e-08,6.03559450247839e-07,4.54566296644612e-07,3.1440549752161e-08,9.90527841087907
2.146e-08,6.03757638433182e-07,4.47834620702295e-07,3.1242361566818e-08,9.91347894957335
2.148e-08,6.03955989405822e-07,4.41121882056221e-07,3.10440105941779e-08,9.92155731259169
2.15e-08,6.04154500725686e-07,4.34428275086823e-07,3.08454992743139e-08,9.92951384588461
2.152e-08,6.04353169959657e-07,4.27753993849481e-07,3.06468300403429e-08,9.93734889893257
2.154e-08,6.04551994681643e-07,4.21099232082176e-07,3.04480053183569e-08,9.94506282474005
2.156e-08,6.04750972472647e-07,4.14464183213459e-07,3.0249027527353e-08,9.95265597982993
2.158e-08,6.04950100920836e-07,4.07849040370708e-07,3.0049899079164e-08,9.96012872423787
2.16e-08,6.05149377621616e-07,4.01253996388681e-07,2.9850622378384e-08,9.96748142150697
2.162e-08,6.05348800177696e-07,3.94679243818408e-07,2.96511998223039e-08,9.9747144386825
2.164e-08,6.05548366199163e-07,3.88124974936362e-07,2.94516338008369e-08,9.98182814630684
2.166e-08,6.05748073303549e-07,3.81591381753994e-07,2.9251926696451e-08,9.98882291841459
2.168e-08,6.059479191159e-07,3.75078656027584e-07,2.90520808840999e-08,9.9956991325278
2.17e-08,6.0614790126885e-07,3.68586989268433e-07,2.885209873115e-08,10.0024571696515
2.172e-08,6.06348017402686e-07,3.62116572753401e-07,2.8651982597314e-08,10.0090974142692
2.174e-08,6.06548265165421e-07,3.55667597535827e-07,2.8451734834579e-08,10.0156202543389
2.176e-08,6.0674864221286e-07,3.49240254456791e-07,2.82513577871399e-08,10.022026081289
2.178e-08,6.06949146208672e-07,3.42834734156761e-07,2.80508537913279e-08,10.0283152900147
2.18e-08,6.0714977482446e-07,3.36451227087636e-07,2.785022517554e-08,10.0344882788743
2.182e-08,6.07350525739827e-07,3.30089923525176e-07,2.76494742601729e-08,10.0405454496859
2.184e-08,6.07551396642448e-07,3.23751013581836e-07,2.74486033575519e-08,10.0464872077245
2.186e-08,6.07752385228136e-07,3.17434687220026e-07,2.72476147718639e-08,10.0523139617188
2.188e-08,6.07953489200917e-07,3.1114113426579e-07,2.7046510799083e-08,10.0580261238491
2.19e-08,6.0815470627309e-07,3.04870544422946e-07,2.684529372691e-08,10.0636241097444
2.192e-08,6.08356034165306e-07,2.98623107287636e-07,2.66439658346939e-08,10.0691083384807
2.194e-08,6.0855747060663e-07,2.9239901236339e-07,2.64425293933699e-08,10.0744792325791
2.196e-08,6.0875901333461e-07,2.86198449076627e-07,2.624098666539e-08,10.0797372180042
2.198e-08,6.0896066009535e-07,2.80021606792671e-07,2.603933990465e-08,10.0848827241627
2.2e-08,6.09162408643576e-07,2.73868674832251e-07,2.5837591356424e-08,10.0899161839027
2.202e-08,6.09364256742706e-07,2.67739842488537e-07,2.5635743257294e-08,10.0948380335131
2.204e-08,6.09566202164917e-07,2.61635299044706e-07,2.5433797835083e-08,10.0996487127228
2.206e-08,6.09768242691215e-07,2.55555233792034e-07,2.5231757308785e-08,10.1043486647013
2.208e-08,6.09970376111505e-07,2.49499836048596e-07,2.5029623888495e-08,10.1089383360584
2.21e-08,6.10172600224657e-07,2.43469295178496e-07,2.4827399775343e-08,10.1134181768453
2.212e-08,6.10374912838578e-07,2.37463800611735e-07,2.46250871614219e-08,10.1177886405556
2.214e-08,6.10577311770279e-07,2.31483541864683e-07,2.44226882297209e-08,10.1220501841264
2.216e-08,6.10779794845943e-07,2.25528708561183e-07,2.42202051540569e-08,10.1262032679402
2.218e-08,6.10982359900997e-07,2.1959949045431e-07,2.40176400990029e-08,10.1302483558271
2.22e-08,6.11185004780177e-07,2.13696077448811e-07,2.38149952198229e-08,10.1341859150675
2.222e-08,6.113877273376e-07,2.0781865962424e-07,2.36122726624e-08,10.1380164163947
2.224e-08,6.11590525436832e-07,2.01967427258806e-07,2.3409474563168e-08,10.1417403339986
2.226e-08,6.1179339695096e-07,1.96142570853976e-07,2.320660304904e-08,10.1453581455293
2.228e-08,6.11996339762654e-07,1.90344281159833e-07,2.30036602373459e-08,10.1488703321017
2.23e-08,6.12199351764244e-07,1.84572749201224e-07,2.2800648235756e-08,10.1522773782998
2.232e-08,6.12402430857786e-07,1.78828166304734e-07,2.25975691422139e-08,10.1555797721824
2.234e-08,6.12605574955131e-07,1.731107241265e-07,2.23944250448689e-08,10.1587780052887
2.236e-08,6.12808781977997e-07,1.67420614680895e-07,2.21912180220029e-08,10.1618725726444
2.238e-08,6.13012049858037e-07,1.61758030370121e-07,2.19879501419629e-08,10.1648639727684
2.24e-08,6.13215376536908e-07,1.5612316401473e-07,2.17846234630919e-08,10.1677527076806
2.242e-08,6.13418759966344e-07,1.50516208885113e-07,2.1581240033656e-08,10.1705392829093
2.244e-08,6.13622198108224e-07,1.44937358733992e-07,2.13778018917759e-08,10.1732242075
2.246e-08,6.13825688934644e-07,1.39386807829941e-07,2.1174311065356e-08,10.1758079940241
2.248e-08,6.14029230427985e-07,1.33864750991988e-07,2.09707695720149e-08,10.1782911585891
2.25e-08,6.14232820580987e-07,1.2837138362532e-07,2.07671794190129e-08,10.1806742208485
2.252e-08,6.14436457396819e-07,1.22906901758138e-07,2.0563542603181e-08,10.1829577040129
2.254e-08,6.14640138889148e-07,1.17471502079718e-07,2.0359861110852e-08,10.1851421348619
2.256e-08,6.14843863082214e-07,1.12065381979697e-07,2.0156136917786e-08,10.1872280437559
2.258e-08,6.15047628010898e-07,1.06688739588646e-07,1.99523719891019e-08,10.18921596465
2.26e-08,6.152514317208e-07,1.0134177381999e-07,1.97485682791999e-08,10.1911064351072
2.262e-08,6.15455272268303e-07,9.60246844132821e-08,1.95447277316969e-08,10.1928999963133
2.264e-08,6.15659147720652e-07,9.07376719789527e-08,1.9340852279348e-08,10.1945971930923
2.266e-08,6.15863056156026e-07,8.548093804452e-08,1.91369438439739e-08,10.1961985739224
2.268e-08,6.16066995663609e-07,8.02546851023676e-08,1.8933004336391e-08,10.1977046909537
2.27e-08,6.16270964343664e-07,7.50591166591408e-08,1.8729035656336e-08,10.1991161000254
2.272e-08,6.1647496030761e-07,6.98944372868047e-08,1.85250396923899e-08,10.2004333606855
2.274e-08,6.16678981678092e-07,6.47608526754657e-08,1.8321018321908e-08,10.2016570362098
2.276e-08,6.16883026589058e-07,5.96585696879978e-08,1.8116973410942e-08,10.2027876936236
2.278e-08,6.17087093185837e-07,5.45877964165787e-08,1.7912906814163e-08,10.2038259037228
2.28e-08,6.17291179625207e-07,4.9548742241172e-08,1.7708820374793e-08,10.2047722410972
2.282e-08,6.17495284075481e-07,4.45416178900949e-08,1.7504715924519e-08,10.2056272841542
2.284e-08,6.17699404716573e-07,3.95666355026991e-08,1.73005952834269e-08,10.2063916151441
2.286e-08,6.17903539740086e-07,3.46240086943117e-08,1.70964602599139e-08,10.2070658201862
2.288e-08,6.18107687349381e-07,2.97139526234888e-08,1.6892312650619e-08,10.2076504892963
2.29e-08,6.18311845759658e-07,2.48366840617097e-08,1.6688154240342e-08,10.2081462164153
2.292e-08,6.18516013198038e-07,1.99924214656168e-08,1.64839868019619e-08,10.2085535994393
2.294e-08,6.18720187903636e-07,1.51813850519022e-08,1.6279812096364e-08,10.2088732402506
2.296e-08,6.18924368127648e-07,1.04037968749726e-08,1.6075631872352e-08,10.2091057447509
2.298e-08,6.19128552133426e-07,5.65988090751224e-09,1.5871447866574e-08,10.2092517228951
2.3e-08,6.19332738196563e-07,9.49863124089663e-10,1.5667261803437e-08,10.2093117887269
2.302e-08,6.19536924604975e-07,-3.72602841206974e-09,1.54630753950249e-08,10.209286560416
2.304e-08,6.1974110965898e-07,-8.36756345898618e-09,1.525889034102e-08,10.2091766602972
2.306e-08,6.19945291671387e-07,-1.29745095023348e-08,1.5054708328613e-08,10.2089827149102
2.308e-08,6.20149468967576e-07,-1.75466316582156e-08,1.4850531032424e-08,10.2087053550424
2.31e-08,6.20353639885588e-07,-2.20836925720854e-08,1.4646360114412e-08,10.2083452157728
2.312e-08,6.20557802776207e-07,-2.65854523136869e-08,1.4442197223793e-08,10.2079029365173
2.314e-08,6.20761956003049e-07,-3.1051668267757e-08,1.42380439969509e-08,10.2073791610773
2.316e-08,6.2096609794265e-07,-3.54820950203126e-08,1.403390205735e-08,10.2067745376889
2.318e-08,6.21170226984557e-07,-3.98764842402816e-08,1.3829773015443e-08,10.2060897190753
2.32e-08,6.21374341531413e-07,-4.42345845562641e-08,1.3625658468587e-08,10.2053253625005
2.322e-08,6.21578439999057e-07,-4.85561414281397e-08,1.3421560000943e-08,10.2044821298261
2.324e-08,6.21782520816606e-07,-5.28408970132718e-08,1.3217479183394e-08,10.2035606875699
2.326e-08,6.2198658242656e-07,-5.7088590027027e-08,1.30134175734399e-08,10.2025617069674
2.328e-08,6.22190623284885e-07,-6.12989555972902e-08,1.28093767151149e-08,10.2014858640354
2.33e-08,6.22394641861121e-07,-6.54717251126614e-08,1.26053581388789e-08,10.2003338396386
2.332e-08,6.22598636638471e-07,-6.96066260639967e-08,1.2401363361529e-08,10.1991063195593
2.334e-08,6.22802606113903e-07,-7.37033818788967e-08,1.2197393886097e-08,10.1978039945696
2.336e-08,6.23006548798253e-07,-7.77617117487896e-08,1.1993451201747e-08,10.1964275605066
2.338e-08,6.23210463216323e-07,-8.17813304481581e-08,1.1789536783677e-08,10.1949777183513
2.34e-08,6.23414347906987e-07,-8.57619481454726e-08,1.1585652093013e-08,10.1934551743105
2.342e-08,6.23618201423296e-07,-8.97032702053554e-08,1.13817985767039e-08,10.1918606399025
2.344e-08,6.23822022332584e-07,-9.3604996981451e-08,1.11779776674159e-08,10.1901948320457
2.346e-08,6.24025809216578e-07,-9.7466823599468e-08,1.0974190783422e-08,10.1884584731525
2.348e-08,6.2422956067151e-07,-1.01288439729793e-07,1.077043932849e-08,10.1866522912258
2.35e-08,6.24433275308227e-07,-1.05069529349033e-07,1.05667246917729e-08,10.1847770199602
2.352e-08,6.24636951752308e-07,-1.08809770489842e-07,1.0363048247692e-08,10.1828333988484
2.354e-08,6.24840588644181e-07,-1.12508834978257e-07,1.01594113558189e-08,10.1808221732911
2.356e-08,6.2504418463924e-07,-1.161663881578e-07,9.95581536075994e-09,10.1787440947124
2.358e-08,6.25247738407969e-07,-1.19782088599466e-07,9.75226159203097e-09,10.1765999206803
2.36e-08,6.25451248636067e-07,-1.23355587796712e-07,9.548751363933e-09,10.1743904150327
2.362e-08,6.2565471402457e-07,-1.26886529844453e-07,9.34528597542992e-09,10.1721163480086
2.364e-08,6.25858133289987e-07,-1.30374551101004e-07,9.14186671001296e-09,10.169778496386
2.366e-08,6.26061505164426e-07,-1.33819279831828e-07,8.93849483557398e-09,10.1673776436257
2.368e-08,6.26264828395732e-07,-1.37220335833855e-07,8.73517160426792e-09,10.1649145800214
2.37e-08,6.26468101747627e-07,-1.40577330039009e-07,8.53189825237292e-09,10.1623901028579
2.372e-08,6.26671323999846e-07,-1.43889864095518e-07,8.32867600015399e-09,10.1598050165754
2.374e-08,6.2687449394829e-07,-1.47157529925415e-07,8.12550605170994e-09,10.1571601329426
2.376e-08,6.27077610405164e-07,-1.50379909256515e-07,7.92238959483595e-09,10.1544562712375
2.378e-08,6.27280672199139e-07,-1.53556573127012e-07,7.71932780086093e-09,10.1516942584376
2.38e-08,6.27483678175502e-07,-1.56687081360666e-07,7.51632182449801e-09,10.1488749294183
2.382e-08,6.27686627196316e-07,-1.59770982010365e-07,7.31337280368395e-09,10.1459991271625
2.384e-08,6.27889518140588e-07,-1.6280781076767e-07,7.11048185941192e-09,10.1430677029792
2.386e-08,6.28092349904435e-07,-1.65797090335674e-07,6.9076500955649e-09,10.1400815167344
2.388e-08,6.28295121401257e-07,-1.68738329762336e-07,6.70487859874291e-09,10.1370414370931
2.39e-08,6.28497831561919e-07,-1.71631023731094e-07,6.50216843808098e-09,10.1339483417737
2.392e-08,6.28700479334928e-07,-1.74474651805319e-07,6.29952066507196e-09,10.1308031178162
2.394e-08,6.28903063686631e-07,-1.77268677622798e-07,6.09693631336898e-09,10.1276066618641
2.396e-08,6.29105583601403e-07,-1.80012548036059e-07,5.89441639859696e-09,10.1243598804619
2.398e-08,6.2930803808185e-07,-1.82705692193939e-07,5.69196191815001e-09,10.1210636903684
2.4e-08,6.29510426149018e-07,-1.85347520559293e-07,5.48957385098199e-09,10.1177190188873
2.402e-08,6.29712746842605e-07,-1.87937423857245e-07,5.28725315739493e-09,10.1143268042166
2.404e-08,6.29914999221186e-07,-1.9047477194773e-07,5.08500077881394e-09,10.1108879958174
2.406e-08,6.30117182362438e-07,-1.92958912615469e-07,4.88281763756199e-09,10.1074035548039
2.408e-08,6.30319295363378e-07,-1.95389170269676e-07,4.68070463662194e-09,10.1038744543572
2.41e-08,6.30521337340612e-07,-1.97764844544994e-07,4.47866265938795e-09,10.1003016801619
2.412e-08,6.30723307430585e-07,-2.00085208794156e-07,4.27669256941499e-09,10.0966862308708
2.414e-08,6.30925204789847e-07,-2.02349508461746e-07,4.07479521015294e-09,10.0930291185969
2.416e-08,6.31127028595329e-07,-2.04556959327185e-07,3.87297140467092e-09,10.089331369437
2.418e-08,6.31328778044624e-07,-2.06706745603622e-07,3.67122195537594e-09,10.0855940240276
2.42e-08,6.3153045235629e-07,-2.0879801787775e-07,3.4695476437099e-09,10.081818138138
2.422e-08,6.3173205077015e-07,-2.10829890873678e-07,3.26794922984993e-09,10.0780047833012
2.424e-08,6.31933572547622e-07,-2.12801441021819e-07,3.06642745237795e-09,10.074155047488
2.426e-08,6.32135016972049e-07,-2.14711703811245e-07,2.86498302795096e-09,10.0702700358273
2.428e-08,6.32336383349055e-07,-2.16559670901045e-07,2.66361665094497e-09,10.0663508713761
2.43e-08,6.32537671006905e-07,-2.18344286962873e-07,2.462328993095e-09,10.0623986959447
2.432e-08,6.32738879296893e-07,-2.20064446222965e-07,2.26112070310697e-09,10.0584146709828
2.434e-08,6.32940007593744e-07,-2.21718988667329e-07,2.05999240625593e-09,10.0543999785299
2.436e-08,6.33141055296034e-07,-2.23306695868459e-07,1.85894470396598e-09,10.0503558222399
2.438e-08,6.33342021826633e-07,-2.24826286385694e-07,1.65797817336695e-09,10.046283428484
2.44e-08,6.33542906633173e-07,-2.26276410683871e-07,1.457093366827e-09,10.0421840475422
2.442e-08,6.33743709188535e-07,-2.27655645506231e-07,1.25629081146491e-09,10.0380589548924
2.444e-08,6.33944428991369e-07,-2.28962487627086e-07,1.05557100863091e-09,10.0339094526065
2.446e-08,6.34145065566639e-07,-2.30195346897353e-07,8.54934433360971e-10,10.0297368708677
2.448e-08,6.34345618466204e-07,-2.31352538481158e-07,6.54381533795987e-10,10.0255425696203
2.45e-08,6.34546087269424e-07,-2.32432274163842e-07,4.53912730575906e-10,10.0213279403698
2.452e-08,6.34746471583818e-07,-2.33432652589934e-07,2.53528416181915e-10,10.0170944081507
2.454e-08,6.3494677104575e-07,-2.34351648263385e-07,5.32289542499149e-11,10.0128434336825
2.456e-08,6.35146985321166e-07,-1.0749169575518e-07,-1.46985321166074e-10,10.0097369435226
2.458e-08,6.35347160523491e-07,-1.0892075285976e-07,-3.47160523491026e-10,10.0077703025045
2.46e-08,6.35547296133266e-07,-1.10273742179277e-07,-5.47296133265996e-10,10.005778379731
2.462e-08,6.35747391658681e-07,-1.11548545248922e-07,-7.47391658680999e-10,10.0037625769804
2.464e-08,6.35947446636345e-07,-1.1274288892145e-07,-9.47446636345061e-10,10.0017243359399
2.466e-08,6.36147460632118e-07,-1.13854327433297e-07,-1.14746063211801e-09,9.99966514117957
2.468e-08,6.36347433241993e-07,-1.14880221629535e-07,-1.34743324199308e-09,9.99758652347844
2.47e-08,6.36547364093057e-07,-1.15817714767714e-07,-1.54736409305703e-09,9.99549006355941
2.472e-08,6.36747252844535e-07,-1.16663704173823e-07,-1.74725284453506e-09,9.99337739630134
2.474e-08,6.36947099188909e-07,-1.17414807832043e-07,-1.94709918890899e-09,9.99125021551251
2.476e-08,6.37146902853155e-07,-1.18067324737149e-07,-2.14690285315502e-09,9.98911027936791
2.478e-08,6.37346663600084e-07,-1.18617187501362e-07,-2.34666360008402e-09,9.98695941663757
2.48e-08,6.37546381229821e-07,-1.19059905252506e-07,-2.54638122982109e-09,9.9847995338644
2.482e-08,6.37746055581439e-07,-1.19390494238334e-07,-2.74605558143907e-09,9.98263262369165
2.484e-08,6.37945686534769e-07,-1.19603392689551e-07,-2.94568653476909e-09,9.98046077459468
2.486e-08,6.38145274012422e-07,-1.19692355279751e-07,-3.14527401242209e-09,9.97828618234541
2.488e-08,6.38344817982062e-07,-1.19650320781547e-07,-3.34481798206205e-09,9.97611116363864
2.49e-08,6.38544318458968e-07,-1.19469243980722e-07,-3.54431845896807e-09,9.97393817244847
2.492e-08,6.3874377550896e-07,-1.19139879129975e-07,-3.74377550896001e-09,9.97176981988004
2.494e-08,6.38943189251763e-07,-1.18651496459668e-07,-3.94318925176302e-09,9.96960889856535
2.496e-08,6.39142559864903e-07,-1.17991504241071e-07,-4.14255986490301e-09,9.96745841306975
2.498e-08,6.39341887588286e-07,-1.1714493435193e-07,-4.34188758828599e-09,9.9653216184078
2.5e-08,6.39541172729639e-07,-1.16093725033991e-07,-4.54117272963903e-09,9.96320206975207
2.502e-08,6.39740415671076e-07,-1.14815692450527e-07,-4.74041567107604e-09,9.9611036880056
2.504e-08,6.3993961687716e-07,-1.13283006227026e-07,-4.93961687716008e-09,9.95903084857397
2.506e-08,6.40138776905019e-07,-1.11459837573103e-07,-5.13877690501903e-09,9.9569885053633
2.508e-08,6.40337896417374e-07,-1.09298548212692e-07,-5.33789641737401e-09,9.95498237078395
2.51e-08,6.4053697619985e-07,-1.06733120279553e-07,-5.53697619985009e-09,9.95301919009275
2.512e-08,6.40736017184978e-07,-1.03666877260179e-07,-5.73601718497802e-09,9.95110718702633
2.514e-08,6.40935020487331e-07,-9.99468583300798e-08,-5.93502048733109e-09,9.94925685389247
2.516e-08,6.41133987459134e-07,-9.53009494242233e-08,-6.13398745913408e-09,9.94748254585301
2.518e-08,6.41332919789166e-07,-8.91362414921236e-08,-6.33291978916602e-09,9.94580647893896
2.52e-08,6.41531819718291e-07,-7.93601845246403e-08,-6.53181971829101e-09,9.94427527320231
2.522e-08,6.41730690800094e-07,0,-6.730690800094e-09,9.94355409013227
2.524e-08,6.41929561881896e-07,0,-6.92956188189605e-09,9.94355409013227
2.526e-08,6.42128432963699e-07,0,-7.12843296369904e-09,9.94355409013227
2.528e-08,6.42327304045502e-07,0,-7.32730404550204e-09,9.94355409013227
2.53e-08,6.42526175127304e-07,0,-7.52617512730409e-09,9.94355409013227
2.532e-08,6.42725046209107e-07,0,-7.72504620910708e-09,9.94355409013227
2.534e-08,6.4292391729091e-07,0,-7.92391729091008e-09,9.94355409013227
2.536e-08,6.43122788372713e-07,0,-8.12278837271308e-09,9.94355409013227
2.538e-08,6.43321659454515e-07,0,-8.32165945451501e-09,9.94355409013227
2.54e-08,6.43520530536318e-07,0,-8.52053053631801e-09,9.94355409013227
2.542e-08,6.43719401618121e-07,0,-8.71940161812101e-09,9.94355409013227
2.544e-08,6.43918272699923e-07,0,-8.91827269992305e-09,9.94355409013227
2.546e-08,6.44117143781726e-07,0,-9.11714378172605e-09,9.94355409013227
2.548e-08,6.44316014863529e-07,0,-9.31601486352905e-09,9.94355409013227
2.55e-08,6.44514885945331e-07,0,-9.51488594533109e-09,9.94355409013227
2.552e-08,6.44713757027134e-07,0,-9.71375702713409e-09,9.94355409013227
2.554e-08,6.44912628108937e-07,0,-9.91262810893708e-09,9.94355409013227
2.556e-08,6.45111499190739e-07,0,-1.0111499190739e-08,9.94355409013227
2.558e-08,6.45310370272542e-07,0,-1.0310370272542e-08,9.94355409013227
2.56e-08,6.45509241354345e-07,0,-1.0509241354345e-08,9.94355409013227
2.562e-08,6.45708112436147e-07,0,-1.07081124361471e-08,9.94355409013227
2.564e-08,6.4590698351795e-07,0,-1.09069835179501e-08,9.94355409013227
2.566e-08,6.46105854599753e-07,0,-1.11058545997531e-08,9.94355409013227
2.568e-08,6.46304725681555e-07,0,-1.1304725681555e-08,9.94355409013227
2.57e-08,6.46503596763358e-07,0,-1.15035967633581e-08,9.94355409013227
2.572e-08,6.46702467845161e-07,0,-1.17024678451611e-08,9.94355409013227
2.574e-08,6.46901338926963e-07,0,-1.1901338926963e-08,9.94355409013227
2.576e-08,6.47100210008766e-07,0,-1.2100210008766e-08,9.94355409013227
2.578e-08,6.47299081090569e-07,0,-1.2299081090569e-08,9.94355409013227
2.58e-08,6.47497952172371e-07,0,-1.24979521723711e-08,9.94355409013227
2.582e-08,6.47696823254174e-07,0,-1.26968232541741e-08,9.94355409013227
2.584e-08,6.47895694335977e-07,0,-1.28956943359771e-08,9.94355409013227
2.586e-08,6.48094565417779e-07,0,-1.3094565417779e-08,9.94355409013227
2.588e-08,6.48293436499582e-07,0,-1.3293436499582e-08,9.94355409013227
2.59e-08,6.48492307581385e-07,0,-1.3492307581385e-08,9.94355409013227
2.592e-08,6.48691178663188e-07,0,-1.36911786631881e-08,9.94355409013227
2.594e-08,6.4889004974499e-07,0,-1.389004974499e-08,9.94355409013227
2.596e-08,6.49088920826793e-07,0,-1.4088920826793e-08,9.94355409013227
2.598e-08,6.49287791908596e-07,0,-1.4287791908596e-08,9.94355409013227
2.6e-08,6.49486662990398e-07,0,-1.44866629903981e-08,9.94355409013227
2.602e-08,6.49685534072201e-07,0,-1.46855340722011e-08,9.94355409013227
2.604e-08,6.49884405154004e-07,0,-1.48844051540041e-08,9.94355409013227
2.606e-08,6.50083276235806e-07,0,-1.5083276235806e-08,9.94355409013227
2.608e-08,6.50282147317609e-07,0,-1.5282147317609e-08,9.94355409013227
2.61e-08,6.50481018399412e-07,0,-1.5481018399412e-08,9.94355409013227
2.612e-08,6.50679889481214e-07,0,-1.5679889481214e-08,9.94355409013227
2.614e-08,6.50878760563017e-07,0,-1.5878760563017e-08,9.94355409013227
2.616e-08,6.5107763164482e-07,0,-1.607763164482e-08,9.94355409013227
2.618e-08,6.51276502726622e-07,0,-1.62765027266221e-08,9.94355409013227
2.62e-08,6.51475373808425e-07,0,-1.64753738084251e-08,9.94355409013227
2.622e-08,6.51674244890228e-07,0,-1.66742448902281e-08,9.94355409013227
2.624e-08,6.5187311597203e-07,0,-1.687311597203e-08,9.94355409013227
2.626e-08,6.52071987053833e-07,0,-1.7071987053833e-08,9.94355409013227
2.628e-08,6.52270858135636e-07,0,-1.7270858135636e-08,9.94355409013227
2.63e-08,6.52469729217438e-07,0,-1.7469729217438e-08,9.94355409013227
2.632e-08,6.52668600299241e-07,0,-1.7668600299241e-08,9.94355409013227
2.634e-08,6.52867471381044e-07,0,-1.7867471381044e-08,9.94355409013227
2.636e-08,6.53066342462846e-07,0,-1.80663424628461e-08,9.94355409013227
2.638e-08,6.53265213544649e-07,0,-1.82652135446491e-08,9.94355409013227
2.64e-08,6.53464084626452e-07,0,-1.84640846264521e-08,9.94355409013227
2.642e-08,6.53662955708255e-07,0,-1.86629557082551e-08,9.94355409013227
2.644e-08,6.53861826790057e-07,0,-1.8861826790057e-08,9.94355409013227
2.646e-08,6.5406069787186e-07,0,-1.906069787186e-08,9.94355409013227
2.648e-08,6.54259568953663e-07,0,-1.9259568953663e-08,9.94355409013227
2.65e-08,6.54458440035465e-07,0,-1.94584400354651e-08,9.94355409013227
2.652e-08,6.54657311117268e-07,0,-1.96573111172681e-08,9.94355409013227
2.654e-08,6.54856182199071e-07,0,-1.9856182199071e-08,9.94355409013227
2.656e-08,6.55055053280873e-07,0,-2.00550532808731e-08,9.94355409013227
2.658e-08,6.55253924362676e-07,0,-2.02539243626761e-08,9.94355409013227
