t,delta,force,overlap,vel
2.98e-09,6.94039999999993e-07,0,-5.9039999999993e-08,-2
3e-09,6.93999999999993e-07,0,-5.8999999999993e-08,-2
3.02e-09,6.93959999999993e-07,0,-5.89599999999931e-08,-2
3.04e-09,6.93919999999993e-07,0,-5.8919999999993e-08,-2
3.06e-09,6.93879999999993e-07,0,-5.88799999999931e-08,-2
3.08e-09,6.93839999999993e-07,0,-5.8839999999993e-08,-2
3.1e-09,6.93799999999993e-07,0,-5.87999999999931e-08,-2
3.12e-09,6.93759999999993e-07,0,-5.8759999999993e-08,-2
3.14e-09,6.93719999999993e-07,0,-5.8719999999993e-08,-2
3.16e-09,6.93679999999993e-07,0,-5.86799999999931e-08,-2
3.18e-09,6.93639999999993e-07,0,-5.8639999999993e-08,-2
3.2e-09,6.93599999999993e-07,0,-5.85999999999931e-08,-2
3.22e-09,6.93559999999993e-07,0,-5.8559999999993e-08,-2
3.24e-09,6.93519999999993e-07,0,-5.85199999999931e-08,-2
3.26e-09,6.93479999999993e-07,0,-5.8479999999993e-08,-2
3.28e-09,6.93439999999993e-07,0,-5.8439999999993e-08,-2
3.3e-09,6.93399999999992e-07,0,-5.8399999999992e-08,-2
3.32e-09,6.93359999999992e-07,0,-5.83599999999921e-08,-2
3.34e-09,6.93319999999992e-07,0,-5.8319999999992e-08,-2
3.36e-09,6.93279999999992e-07,0,-5.82799999999921e-08,-2
3.38e-09,6.93239999999992e-07,0,-5.8239999999992e-08,-2
3.4e-09,6.93199999999992e-07,0,-5.81999999999921e-08,-2
3.42e-09,6.93159999999992e-07,0,-5.8159999999992e-08,-2
3.44e-09,6.93119999999992e-07,0,-5.8119999999992e-08,-2
3.46e-09,6.93079999999992e-07,0,-5.80799999999921e-08,-2
3.48e-09,6.93039999999992e-07,0,-5.8039999999992e-08,-2
3.5e-09,6.92999999999992e-07,0,-5.79999999999921e-08,-2
3.52e-09,6.92959999999992e-07,0,-5.7959999999992e-08,-2
3.54e-09,6.92919999999992e-07,0,-5.79199999999921e-08,-2
3.56e-09,6.92879999999992e-07,0,-5.7879999999992e-08,-2
3.58e-09,6.92839999999992e-07,0,-5.7839999999992e-08,-2
3.6e-09,6.92799999999992e-07,0,-5.77999999999921e-08,-2
3.62e-09,6.92759999999992e-07,0,-5.7759999999992e-08,-2
3.64e-09,6.92719999999992e-07,0,-5.77199999999921e-08,-2
3.66e-09,6.92679999999992e-07,0,-5.7679999999992e-08,-2
3.68e-09,6.92639999999992e-07,0,-5.76399999999921e-08,-2
3.7e-09,6.92599999999992e-07,0,-5.7599999999992e-08,-2
3.72e-09,6.92559999999992e-07,0,-5.7559999999992e-08,-2
3.74e-09,6.92519999999991e-07,0,-5.7519999999991e-08,-2
3.76e-09,6.92479999999991e-07,0,-5.74799999999911e-08,-2
3.78e-09,6.92439999999991e-07,0,-5.7439999999991e-08,-2
3.8e-09,6.92399999999991e-07,0,-5.73999999999911e-08,-2
3.82e-09,6.92359999999991e-07,0,-5.7359999999991e-08,-2
3.84e-09,6.92319999999991e-07,0,-5.73199999999911e-08,-2
3.86e-09,6.92279999999991e-07,0,-5.7279999999991e-08,-2
3.88e-09,6.92239999999991e-07,0,-5.7239999999991e-08,-2
3.9e-09,6.92199999999991e-07,0,-5.71999999999911e-08,-2
3.92e-09,6.92159999999991e-07,0,-5.7159999999991e-08,-2
3.94e-09,6.92119999999991e-07,0,-5.71199999999911e-08,-2
3.96e-09,6.92079999999991e-07,0,-5.7079999999991e-08,-2
3.98e-09,6.92039999999991e-07,0,-5.70399999999911e-08,-2
4e-09,6.91999999999991e-07,0,-5.6999999999991e-08,-2
4.02e-09,6.91959999999991e-07,0,-5.6959999999991e-08,-2
4.04e-09,6.91919999999991e-07,0,-5.69199999999911e-08,-2
4.06e-09,6.91879999999991e-07,0,-5.6879999999991e-08,-2
4.08e-09,6.91839999999991e-07,0,-5.68399999999911e-08,-2
4.1e-09,6.91799999999991e-07,0,-5.6799999999991e-08,-2
4.12e-09,6.91759999999991e-07,0,-5.67599999999911e-08,-2
4.14e-09,6.91719999999991e-07,0,-5.6719999999991e-08,-2
4.16e-09,6.91679999999991e-07,0,-5.6679999999991e-08,-2
4.18e-09,6.9163999999999e-07,0,-5.663999999999e-08,-2
4.2e-09,6.9159999999999e-07,0,-5.65999999999901e-08,-2
4.22e-09,6.9155999999999e-07,0,-5.655999999999e-08,-2
4.24e-09,6.9151999999999e-07,0,-5.65199999999901e-08,-2
4.26e-09,6.9147999999999e-07,0,-5.647999999999e-08,-2
4.28e-09,6.9143999999999e-07,0,-5.64399999999901e-08,-2
4.3e-09,6.9139999999999e-07,0,-5.639999999999e-08,-2
4.32e-09,6.9135999999999e-07,0,-5.635999999999e-08,-2
4.34e-09,6.9131999999999e-07,0,-5.63199999999901e-08,-2
4.36e-09,6.9127999999999e-07,0,-5.627999999999e-08,-2
4.38e-09,6.9123999999999e-07,0,-5.62399999999901e-08,-2
4.4e-09,6.9119999999999e-07,0,-5.619999999999e-08,-2
4.42e-09,6.9115999999999e-07,0,-5.61599999999901e-08,-2
4.44e-09,6.9111999999999e-07,0,-5.611999999999e-08,-2
4.46e-09,6.9107999999999e-07,0,-5.607999999999e-08,-2
4.48e-09,6.9103999999999e-07,0,-5.60399999999901e-08,-2
4.5e-09,6.9099999999999e-07,0,-5.599999999999e-08,-2
4.52e-09,6.9095999999999e-07,0,-5.59599999999901e-08,-2
4.54e-09,6.9091999999999e-07,0,-5.591999999999e-08,-2
4.56e-09,6.9087999999999e-07,0,-5.58799999999901e-08,-2
4.58e-09,6.9083999999999e-07,0,-5.583999999999e-08,-2
4.6e-09,6.9079999999999e-07,0,-5.579999999999e-08,-2
4.62e-09,6.90759999999989e-07,0,-5.5759999999989e-08,-2
4.64e-09,6.90719999999989e-07,0,-5.57199999999891e-08,-2
4.66e-09,6.90679999999989e-07,0,-5.5679999999989e-08,-2
4.68e-09,6.90639999999989e-07,0,-5.56399999999891e-08,-2
4.7e-09,6.90599999999989e-07,0,-5.5599999999989e-08,-2
4.72e-09,6.90559999999989e-07,0,-5.55599999999891e-08,-2
4.74e-09,6.90519999999989e-07,0,-5.55199999999891e-08,-2
4.76e-09,6.90479999999989e-07,0,-5.5479999999989e-08,-2
4.78e-09,6.90439999999989e-07,0,-5.54399999999891e-08,-2
4.8e-09,6.90399999999989e-07,0,-5.5399999999989e-08,-2
4.82e-09,6.90359999999989e-07,0,-5.53599999999891e-08,-2
4.84e-09,6.90319999999989e-07,0,-5.5319999999989e-08,-2
4.86e-09,6.90279999999989e-07,0,-5.52799999999891e-08,-2
4.88e-09,6.90239999999989e-07,0,-5.52399999999891e-08,-2
4.9e-09,6.90199999999989e-07,0,-5.5199999999989e-08,-2
4.92e-09,6.90159999999989e-07,0,-5.51599999999891e-08,-2
4.94e-09,6.90119999999989e-07,0,-5.5119999999989e-08,-2
4.96e-09,6.90079999999989e-07,0,-5.50799999999891e-08,-2
4.98e-09,6.90039999999989e-07,0,-5.5039999999989e-08,-2
5e-09,6.89999999999989e-07,0,-5.49999999999891e-08,-2
5.02e-09,6.89959999999989e-07,0,-5.49599999999891e-08,-2
5.04e-09,6.89919999999989e-07,0,-5.4919999999989e-08,-2
5.06e-09,6.89879999999988e-07,0,-5.4879999999988e-08,-2
5.08e-09,6.89839999999988e-07,0,-5.48399999999881e-08,-2
5.1e-09,6.89799999999988e-07,0,-5.4799999999988e-08,-2
5.12e-09,6.89759999999988e-07,0,-5.47599999999881e-08,-2
5.14e-09,6.89719999999988e-07,0,-5.4719999999988e-08,-2
5.16e-09,6.89679999999988e-07,0,-5.4679999999988e-08,-2
5.18e-09,6.89639999999988e-07,0,-5.46399999999881e-08,-2
5.2e-09,6.89599999999988e-07,0,-5.4599999999988e-08,-2
5.22e-09,6.89559999999988e-07,0,-5.45599999999881e-08,-2
5.24e-09,6.89519999999988e-07,0,-5.4519999999988e-08,-2
5.26e-09,6.89479999999988e-07,0,-5.44799999999881e-08,-2
5.28e-09,6.89439999999988e-07,0,-5.4439999999988e-08,-2
5.3e-09,6.89399999999988e-07,0,-5.4399999999988e-08,-2
5.32e-09,6.89359999999988e-07,0,-5.43599999999881e-08,-2
5.34e-09,6.89319999999988e-07,0,-5.4319999999988e-08,-2
5.36e-09,6.89279999999988e-07,0,-5.42799999999881e-08,-2
5.38e-09,6.89239999999988e-07,0,-5.4239999999988e-08,-2
5.4e-09,6.89199999999988e-07,0,-5.41999999999881e-08,-2
5.42e-09,6.89159999999988e-07,0,-5.4159999999988e-08,-2
5.44e-09,6.89119999999988e-07,0,-5.4119999999988e-08,-2
5.46e-09,6.89079999999988e-07,0,-5.40799999999881e-08,-2
5.48e-09,6.89039999999988e-07,0,-5.4039999999988e-08,-2
5.5e-09,6.88999999999987e-07,0,-5.3999999999987e-08,-2
