t,delta,force,overlap,vel
1.532e-08,6.31557831992584e-07,0,3.442168007416e-09,62.3343351094227
1.534e-08,6.32804518694773e-07,0,2.19548130522692e-09,62.3343351094227
1.536e-08,6.34051205396961e-07,0,9.48794603039003e-10,62.3343351094227
1.538e-08,6.3529789209915e-07,0,-2.97892099150076e-10,62.3343351094227
1.54e-08,6.36544578801338e-07,0,-1.5445788013381e-09,62.3343351094227
1.542e-08,6.37791265503526e-07,0,-2.79126550352601e-09,62.3343351094227
1.544e-08,6.39037952205715e-07,0,-4.03795220571509e-09,62.3343351094227
1.546e-08,6.40284638907903e-07,0,-5.28463890790301e-09,62.3343351094227
1.548e-08,6.41531325610092e-07,0,-6.53132561009209e-09,62.3343351094227
1.55e-08,6.4277801231228e-07,0,-7.77801231228e-09,62.3343351094227
1.552e-08,6.44024699014469e-07,0,-9.02469901446908e-09,62.3343351094227
1.554e-08,6.45271385716657e-07,0,-1.0271385716657e-08,62.3343351094227
1.556e-08,6.46518072418846e-07,0,-1.15180724188461e-08,62.3343351094227
1.558e-08,6.47764759121034e-07,0,-1.27647591210341e-08,62.3343351094227
1.56e-08,6.49011445823222e-07,0,-1.4011445823222e-08,62.3343351094227
1.562e-08,6.50258132525411e-07,0,-1.52581325254111e-08,62.3343351094227
1.564e-08,6.51504819227599e-07,0,-1.6504819227599e-08,62.3343351094227
1.566e-08,6.52751505929788e-07,0,-1.77515059297881e-08,62.3343351094227
1.568e-08,6.53998192631976e-07,0,-1.8998192631976e-08,62.3343351094227
1.57e-08,6.55244879334165e-07,0,-2.02448793341651e-08,62.3343351094227
1.572e-08,6.56491566036353e-07,0,-2.1491566036353e-08,62.3343351094227
1.574e-08,6.57738252738542e-07,0,-2.27382527385421e-08,62.3343351094227
1.576e-08,6.5898493944073e-07,0,-2.39849394407301e-08,62.3343351094227
1.578e-08,6.60231626142918e-07,0,-2.5231626142918e-08,62.3343351094227
1.58e-08,6.61478312845107e-07,0,-2.64783128451071e-08,62.3343351094227
1.582e-08,6.62724999547295e-07,0,-2.7724999547295e-08,62.3343351094227
1.584e-08,6.63971686249484e-07,0,-2.89716862494841e-08,62.3343351094227
1.586e-08,6.65218372951672e-07,0,-3.0218372951672e-08,62.3343351094227
1.588e-08,6.66465059653861e-07,0,-3.14650596538611e-08,62.3343351094227
1.59e-08,6.67711746356049e-07,0,-3.27117463560491e-08,62.3343351094227
1.592e-08,6.68958433058238e-07,0,-3.39584330582381e-08,62.3343351094227
1.594e-08,6.70205119760426e-07,0,-3.52051197604261e-08,62.3343351094227
1.596e-08,6.71451806462614e-07,0,-3.6451806462614e-08,62.3343351094227
1.598e-08,6.72698493164803e-07,0,-3.76984931648031e-08,62.3343351094227
1.6e-08,6.73945179866991e-07,0,-3.8945179866991e-08,62.3343351094227
1.602e-08,6.7519186656918e-07,0,-4.01918665691801e-08,62.3343351094227
1.604e-08,6.76438553271368e-07,0,-4.1438553271368e-08,62.3343351094227
1.606e-08,6.77685239973557e-07,0,-4.26852399735571e-08,62.3343351094227
1.608e-08,6.78931926675745e-07,0,-4.39319266757451e-08,62.3343351094227
1.61e-08,6.80178613377934e-07,0,-4.51786133779341e-08,62.3343351094227
1.612e-08,6.81425300080122e-07,0,-4.64253000801221e-08,62.3343351094227
1.614e-08,6.8267198678231e-07,0,-4.767198678231e-08,62.3343351094227
1.616e-08,6.83918673484499e-07,0,-4.89186734844991e-08,62.3343351094227
1.618e-08,6.85165360186687e-07,0,-5.0165360186687e-08,62.3343351094227
1.62e-08,6.86412046888876e-07,0,-5.14120468888761e-08,62.3343351094227
1.622e-08,6.87658733591064e-07,0,-5.26587335910641e-08,62.3343351094227
1.624e-08,6.88905420293253e-07,0,-5.39054202932531e-08,62.3343351094227
1.626e-08,6.90152106995441e-07,0,-5.51521069954411e-08,62.3343351094227
1.628e-08,6.9139879369763e-07,0,-5.63987936976301e-08,62.3343351094227
1.63e-08,6.92645480399818e-07,0,-5.76454803998181e-08,62.3343351094227
1.632e-08,6.93892167102006e-07,0,-5.8892167102006e-08,62.3343351094227
1.634e-08,6.95138853804195e-07,0,-6.01388538041951e-08,62.3343351094227
1.636e-08,6.96385540506383e-07,0,-6.1385540506383e-08,62.3343351094227
1.638e-08,6.97632227208572e-07,0,-6.26322272085721e-08,62.3343351094227
1.64e-08,6.9887891391076e-07,0,-6.38789139107601e-08,62.3343351094227
1.642e-08,7.00125600612949e-07,0,-6.51256006129491e-08,62.3343351094227
1.644e-08,7.01372287315137e-07,0,-6.63722873151371e-08,62.3343351094227
1.646e-08,7.02618974017326e-07,0,-6.76189740173261e-08,62.3343351094227
1.648e-08,7.03865660719514e-07,0,-6.88656607195141e-08,62.3343351094227
1.65e-08,7.05112347421702e-07,0,-7.0112347421702e-08,62.3343351094227
1.652e-08,7.06359034123891e-07,0,-7.13590341238911e-08,62.3343351094227
1.654e-08,7.07605720826079e-07,0,-7.2605720826079e-08,62.3343351094227
1.656e-08,7.08852407528268e-07,0,-7.38524075282681e-08,62.3343351094227
1.658e-08,7.10099094230456e-07,0,-7.50990942304561e-08,62.3343351094227
1.66e-08,7.11345780932645e-07,0,-7.63457809326451e-08,62.3343351094227
1.662e-08,7.12592467634833e-07,0,-7.75924676348331e-08,62.3343351094227
1.664e-08,7.13839154337022e-07,0,-7.88391543370221e-08,62.3343351094227
1.666e-08,7.1508584103921e-07,0,-8.00858410392101e-08,62.3343351094227
1.668e-08,7.16332527741398e-07,0,-8.1332527741398e-08,62.3343351094227
1.67e-08,7.17579214443587e-07,0,-8.25792144435871e-08,62.3343351094227
1.672e-08,7.18825901145775e-07,0,-8.38259011457751e-08,62.3343351094227
1.674e-08,7.20072587847964e-07,0,-8.50725878479641e-08,62.3343351094227
1.676e-08,7.21319274550152e-07,0,-8.63192745501521e-08,62.3343351094227
1.678e-08,7.22565961252341e-07,0,-8.75659612523411e-08,62.3343351094227
1.68e-08,7.23812647954529e-07,0,-8.88126479545291e-08,62.3343351094227
1.682e-08,7.25059334656718e-07,0,-9.00593346567181e-08,62.3343351094227
1.684e-08,7.26306021358906e-07,0,-9.13060213589061e-08,62.3343351094227
1.686e-08,7.27552708061094e-07,0,-9.2552708061094e-08,62.3343351094227
1.688e-08,7.28799394763283e-07,0,-9.37993947632831e-08,62.3343351094227
1.69e-08,7.30046081465471e-07,0,-9.50460814654711e-08,62.3343351094227
1.692e-08,7.3129276816766e-07,0,-9.62927681676601e-08,62.3343351094227
1.694e-08,7.32539454869848e-07,0,-9.75394548698481e-08,62.3343351094227
1.696e-08,7.33786141572037e-07,0,-9.87861415720371e-08,62.3343351094227
1.698e-08,7.35032828274225e-07,0,-1.00032828274225e-07,62.3343351094227
1.7e-08,7.36279514976414e-07,0,-1.01279514976414e-07,62.3343351094227
1.702e-08,7.37526201678602e-07,0,-1.02526201678602e-07,62.3343351094227
1.704e-08,7.3877288838079e-07,0,-1.0377288838079e-07,62.3343351094227
1.706e-08,7.40019575082979e-07,0,-1.05019575082979e-07,62.3343351094227
1.708e-08,7.41266261785167e-07,0,-1.06266261785167e-07,62.3343351094227
1.71e-08,7.42512948487356e-07,0,-1.07512948487356e-07,62.3343351094227
1.712e-08,7.43759635189544e-07,0,-1.08759635189544e-07,62.3343351094227
1.714e-08,7.45006321891733e-07,0,-1.10006321891733e-07,62.3343351094227
1.716e-08,7.46253008593921e-07,0,-1.11253008593921e-07,62.3343351094227
1.718e-08,7.4749969529611e-07,0,-1.1249969529611e-07,62.3343351094227
1.72e-08,7.48746381998298e-07,0,-1.13746381998298e-07,62.3343351094227
1.722e-08,7.49993068700486e-07,0,-1.14993068700486e-07,62.3343351094227
1.724e-08,7.51239755402675e-07,0,-1.16239755402675e-07,62.3343351094227
1.726e-08,7.52486442104863e-07,0,-1.17486442104863e-07,62.3343351094227
1.728e-08,7.53733128807052e-07,0,-1.18733128807052e-07,62.3343351094227
1.73e-08,7.5497981550924e-07,0,-1.1997981550924e-07,62.3343351094227
1.732e-08,7.56226502211429e-07,0,-1.21226502211429e-07,62.3343351094227
1.734e-08,7.57473188913617e-07,0,-1.22473188913617e-07,62.3343351094227
1.736e-08,7.58719875615806e-07,0,-1.23719875615806e-07,62.3343351094227
1.738e-08,7.59966562317994e-07,0,-1.24966562317994e-07,62.3343351094227
1.74e-08,7.61213249020182e-07,0,-1.26213249020182e-07,62.3343351094227
1.742e-08,7.62459935722371e-07,0,-1.27459935722371e-07,62.3343351094227
1.744e-08,7.63706622424559e-07,0,-1.28706622424559e-07,62.3343351094227
1.746e-08,7.64953309126748e-07,0,-1.29953309126748e-07,62.3343351094227
1.748e-08,7.66199995828936e-07,0,-1.31199995828936e-07,62.3343351094227
1.75e-08,7.67446682531125e-07,0,-1.32446682531125e-07,62.3343351094227
1.752e-08,7.68693369233313e-07,0,-1.33693369233313e-07,62.3343351094227
1.754e-08,7.69940055935502e-07,0,-1.34940055935502e-07,62.3343351094227
1.756e-08,7.7118674263769e-07,0,-1.3618674263769e-07,62.3343351094227
1.758e-08,7.72433429339878e-07,0,-1.37433429339878e-07,62.3343351094227
1.76e-08,7.73680116042067e-07,0,-1.38680116042067e-07,62.3343351094227
1.762e-08,7.74926802744255e-07,0,-1.39926802744255e-07,62.3343351094227
1.764e-08,7.76173489446444e-07,0,-1.41173489446444e-07,62.3343351094227
1.766e-08,7.77420176148632e-07,0,-1.42420176148632e-07,62.3343351094227
1.768e-08,7.78666862850821e-07,0,-1.43666862850821e-07,62.3343351094227
1.77e-08,7.79913549553009e-07,0,-1.44913549553009e-07,62.3343351094227
1.772e-08,7.81160236255198e-07,0,-1.46160236255198e-07,62.3343351094227
1.774e-08,7.82406922957386e-07,0,-1.47406922957386e-07,62.3343351094227
1.776e-08,7.83653609659574e-07,0,-1.48653609659574e-07,62.3343351094227
1.778e-08,7.84900296361763e-07,0,-1.49900296361763e-07,62.3343351094227
1.78e-08,7.86146983063951e-07,0,-1.51146983063951e-07,62.3343351094227
1.782e-08,7.8739366976614e-07,0,-1.5239366976614e-07,62.3343351094227
1.784e-08,7.88640356468328e-07,0,-1.53640356468328e-07,62.3343351094227
1.786e-08,7.89887043170517e-07,0,-1.54887043170517e-07,62.3343351094227
1.788e-08,7.91133729872705e-07,0,-1.56133729872705e-07,62.3343351094227
1.79e-08,7.92380416574894e-07,0,-1.57380416574894e-07,62.3343351094227
1.792e-08,7.93627103277082e-07,0,-1.58627103277082e-07,62.3343351094227
1.794e-08,7.9487378997927e-07,0,-1.5987378997927e-07,62.3343351094227
1.796e-08,7.96120476681459e-07,0,-1.61120476681459e-07,62.3343351094227
1.798e-08,7.97367163383647e-07,0,-1.62367163383647e-07,62.3343351094227
1.8e-08,7.98613850085836e-07,0,-1.63613850085836e-07,62.3343351094227
1.802e-08,7.99860536788024e-07,0,-1.64860536788024e-07,62.3343351094227
1.804e-08,8.01107223490213e-07,0,-1.66107223490213e-07,62.3343351094227
1.806e-08,8.02353910192401e-07,0,-1.67353910192401e-07,62.3343351094227
1.808e-08,8.0360059689459e-07,0,-1.6860059689459e-07,62.3343351094227
1.81e-08,8.04847283596778e-07,0,-1.69847283596778e-07,62.3343351094227
1.812e-08,8.06093970298966e-07,0,-1.71093970298966e-07,62.3343351094227
1.814e-08,8.07340657001155e-07,0,-1.72340657001155e-07,62.3343351094227
1.816e-08,8.08587343703343e-07,0,-1.73587343703343e-07,62.3343351094227
1.818e-08,8.09834030405532e-07,0,-1.74834030405532e-07,62.3343351094227
1.82e-08,8.1108071710772e-07,0,-1.7608071710772e-07,62.3343351094227
1.822e-08,8.12327403809909e-07,0,-1.77327403809909e-07,62.3343351094227
1.824e-08,8.13574090512097e-07,0,-1.78574090512097e-07,62.3343351094227
1.826e-08,8.14820777214286e-07,0,-1.79820777214286e-07,62.3343351094227
1.828e-08,8.16067463916474e-07,0,-1.81067463916474e-07,62.3343351094227
1.83e-08,8.17314150618662e-07,0,-1.82314150618662e-07,62.3343351094227
1.832e-08,8.18560837320851e-07,0,-1.83560837320851e-07,62.3343351094227
1.834e-08,8.19807524023039e-07,0,-1.84807524023039e-07,62.3343351094227
1.836e-08,8.21054210725228e-07,0,-1.86054210725228e-07,62.3343351094227
1.838e-08,8.22300897427416e-07,0,-1.87300897427416e-07,62.3343351094227
1.84e-08,8.23547584129605e-07,0,-1.88547584129605e-07,62.3343351094227
1.842e-08,8.24794270831793e-07,0,-1.89794270831793e-07,62.3343351094227
1.844e-08,8.26040957533982e-07,0,-1.91040957533982e-07,62.3343351094227
1.846e-08,8.2728764423617e-07,0,-1.9228764423617e-07,62.3343351094227
1.848e-08,8.28534330938358e-07,0,-1.93534330938358e-07,62.3343351094227
1.85e-08,8.29781017640547e-07,0,-1.94781017640547e-07,62.3343351094227
1.852e-08,8.31027704342735e-07,0,-1.96027704342735e-07,62.3343351094227
1.854e-08,8.32274391044924e-07,0,-1.97274391044924e-07,62.3343351094227
1.856e-08,8.33521077747112e-07,0,-1.98521077747112e-07,62.3343351094227
1.858e-08,8.34767764449301e-07,0,-1.99767764449301e-07,62.3343351094227
1.86e-08,8.36014451151489e-07,0,-2.01014451151489e-07,62.3343351094227
1.862e-08,8.37261137853678e-07,0,-2.02261137853678e-07,62.3343351094227
1.864e-08,8.38507824555866e-07,0,-2.03507824555866e-07,62.3343351094227
1.866e-08,8.39754511258054e-07,0,-2.04754511258054e-07,62.3343351094227
1.868e-08,8.41001197960243e-07,0,-2.06001197960243e-07,62.3343351094227
1.87e-08,8.42247884662431e-07,0,-2.07247884662431e-07,62.3343351094227
1.872e-08,8.4349457136462e-07,0,-2.0849457136462e-07,62.3343351094227
1.874e-08,8.44741258066808e-07,0,-2.09741258066808e-07,62.3343351094227
1.876e-08,8.45987944768997e-07,0,-2.10987944768997e-07,62.3343351094227
1.878e-08,8.47234631471185e-07,0,-2.12234631471185e-07,62.3343351094227
1.88e-08,8.48481318173374e-07,0,-2.13481318173374e-07,62.3343351094227
1.882e-08,8.49728004875562e-07,0,-2.14728004875562e-07,62.3343351094227
1.884e-08,8.5097469157775e-07,0,-2.1597469157775e-07,62.3343351094227
1.886e-08,8.52221378279939e-07,0,-2.17221378279939e-07,62.3343351094227
1.888e-08,8.53468064982127e-07,0,-2.18468064982127e-07,62.3343351094227
1.89e-08,8.54714751684316e-07,0,-2.19714751684316e-07,62.3343351094227
1.892e-08,8.55961438386504e-07,0,-2.20961438386504e-07,62.3343351094227
1.894e-08,8.57208125088693e-07,0,-2.22208125088693e-07,62.3343351094227
1.896e-08,8.58454811790881e-07,0,-2.23454811790881e-07,62.3343351094227
1.898e-08,8.5970149849307e-07,0,-2.2470149849307e-07,62.3343351094227
1.9e-08,8.60948185195258e-07,0,-2.25948185195258e-07,62.3343351094227
1.902e-08,8.62194871897446e-07,0,-2.27194871897446e-07,62.3343351094227
1.904e-08,8.63441558599635e-07,0,-2.28441558599635e-07,62.3343351094227
1.906e-08,8.64688245301823e-07,0,-2.29688245301823e-07,62.3343351094227
1.908e-08,8.65934932004012e-07,0,-2.30934932004012e-07,62.3343351094227
1.91e-08,8.671816187062e-07,0,-2.321816187062e-07,62.3343351094227
1.912e-08,8.68428305408389e-07,0,-2.33428305408389e-07,62.3343351094227
1.914e-08,8.69674992110577e-07,0,-2.34674992110577e-07,62.3343351094227
1.916e-08,8.70921678812766e-07,0,-2.35921678812766e-07,62.3343351094227
1.918e-08,8.72168365514954e-07,0,-2.37168365514954e-07,62.3343351094227
1.92e-08,8.73415052217142e-07,0,-2.38415052217142e-07,62.3343351094227
1.922e-08,8.74661738919331e-07,0,-2.39661738919331e-07,62.3343351094227
1.924e-08,8.75908425621519e-07,0,-2.40908425621519e-07,62.3343351094227
1.926e-08,8.77155112323708e-07,0,-2.42155112323708e-07,62.3343351094227
1.928e-08,8.78401799025896e-07,0,-2.43401799025896e-07,62.3343351094227
1.93e-08,8.79648485728085e-07,0,-2.44648485728085e-07,62.3343351094227
1.932e-08,8.80895172430273e-07,0,-2.45895172430273e-07,62.3343351094227
1.934e-08,8.82141859132462e-07,0,-2.47141859132462e-07,62.3343351094227
1.936e-08,8.8338854583465e-07,0,-2.4838854583465e-07,62.3343351094227
1.938e-08,8.84635232536838e-07,0,-2.49635232536838e-07,62.3343351094227
1.94e-08,8.85881919239027e-07,0,-2.50881919239027e-07,62.3343351094227
1.942e-08,8.87128605941215e-07,0,-2.52128605941215e-07,62.3343351094227
1.944e-08,8.88375292643404e-07,0,-2.53375292643404e-07,62.3343351094227
1.946e-08,8.89621979345592e-07,0,-2.54621979345592e-07,62.3343351094227
1.948e-08,8.90868666047781e-07,0,-2.55868666047781e-07,62.3343351094227
1.95e-08,8.92115352749969e-07,0,-2.57115352749969e-07,62.3343351094227
1.952e-08,8.93362039452158e-07,0,-2.58362039452158e-07,62.3343351094227
1.954e-08,8.94608726154346e-07,0,-2.59608726154346e-07,62.3343351094227
1.956e-08,8.95855412856534e-07,0,-2.60855412856534e-07,62.3343351094227
1.958e-08,8.97102099558723e-07,0,-2.62102099558723e-07,62.3343351094227
1.96e-08,8.98348786260911e-07,0,-2.63348786260911e-07,62.3343351094227
1.962e-08,8.995954729631e-07,0,-2.645954729631e-07,62.3343351094227
1.964e-08,9.00842159665288e-07,0,-2.65842159665288e-07,62.3343351094227
1.966e-08,9.02088846367477e-07,0,-2.67088846367477e-07,62.3343351094227
1.968e-08,9.03335533069665e-07,0,-2.68335533069665e-07,62.3343351094227
1.97e-08,9.04582219771854e-07,0,-2.69582219771854e-07,62.3343351094227
1.972e-08,9.05828906474042e-07,0,-2.70828906474042e-07,62.3343351094227
1.974e-08,9.0707559317623e-07,0,-2.7207559317623e-07,62.3343351094227
1.976e-08,9.08322279878419e-07,0,-2.73322279878419e-07,62.3343351094227
1.978e-08,9.09568966580607e-07,0,-2.74568966580607e-07,62.3343351094227
1.98e-08,9.10815653282796e-07,0,-2.75815653282796e-07,62.3343351094227
1.982e-08,9.12062339984984e-07,0,-2.77062339984984e-07,62.3343351094227
1.984e-08,9.13309026687173e-07,0,-2.78309026687173e-07,62.3343351094227
1.986e-08,9.14555713389361e-07,0,-2.79555713389361e-07,62.3343351094227
1.988e-08,9.1580240009155e-07,0,-2.8080240009155e-07,62.3343351094227
1.99e-08,9.17049086793738e-07,0,-2.82049086793738e-07,62.3343351094227
1.992e-08,9.18295773495926e-07,0,-2.83295773495926e-07,62.3343351094227
1.994e-08,9.19542460198115e-07,0,-2.84542460198115e-07,62.3343351094227
1.996e-08,9.20789146900303e-07,0,-2.85789146900303e-07,62.3343351094227
1.998e-08,9.22035833602492e-07,0,-2.87035833602492e-07,62.3343351094227
2e-08,9.2328252030468e-07,0,-2.8828252030468e-07,62.3343351094227
2.002e-08,9.24529207006869e-07,0,-2.89529207006869e-07,62.3343351094227
2.004e-08,9.25775893709057e-07,0,-2.90775893709057e-07,62.3343351094227
2.006e-08,9.27022580411246e-07,0,-2.92022580411246e-07,62.3343351094227
2.008e-08,9.28269267113434e-07,0,-2.93269267113434e-07,62.3343351094227
2.01e-08,9.29515953815622e-07,0,-2.94515953815622e-07,62.3343351094227
2.012e-08,9.30762640517811e-07,0,-2.95762640517811e-07,62.3343351094227
2.014e-08,9.32009327219999e-07,0,-2.97009327219999e-07,62.3343351094227
2.016e-08,9.33256013922188e-07,0,-2.98256013922188e-07,62.3343351094227
2.018e-08,9.34502700624376e-07,0,-2.99502700624376e-07,62.3343351094227
2.02e-08,9.35749387326565e-07,0,-3.00749387326565e-07,62.3343351094227
2.022e-08,9.36996074028753e-07,0,-3.01996074028753e-07,62.3343351094227
2.024e-08,9.38242760730942e-07,0,-3.03242760730942e-07,62.3343351094227
2.026e-08,9.3948944743313e-07,0,-3.0448944743313e-07,62.3343351094227
2.028e-08,9.40736134135318e-07,0,-3.05736134135318e-07,62.3343351094227
2.03e-08,9.41982820837507e-07,0,-3.06982820837507e-07,62.3343351094227
2.032e-08,9.43229507539695e-07,0,-3.08229507539695e-07,62.3343351094227
2.034e-08,9.44476194241884e-07,0,-3.09476194241884e-07,62.3343351094227
2.036e-08,9.45722880944072e-07,0,-3.10722880944072e-07,62.3343351094227
2.038e-08,9.46969567646261e-07,0,-3.11969567646261e-07,62.3343351094227
2.04e-08,9.48216254348449e-07,0,-3.13216254348449e-07,62.3343351094227
2.042e-08,9.49462941050638e-07,0,-3.14462941050638e-07,62.3343351094227
2.044e-08,9.50709627752826e-07,0,-3.15709627752826e-07,62.3343351094227
2.046e-08,9.51956314455014e-07,0,-3.16956314455014e-07,62.3343351094227
2.048e-08,9.53203001157203e-07,0,-3.18203001157203e-07,62.3343351094227
2.05e-08,9.54449687859391e-07,0,-3.19449687859391e-07,62.3343351094227
2.052e-08,9.5569637456158e-07,0,-3.2069637456158e-07,62.3343351094227
2.054e-08,9.56943061263768e-07,0,-3.21943061263768e-07,62.3343351094227
2.056e-08,9.58189747965957e-07,0,-3.23189747965957e-07,62.3343351094227
2.058e-08,9.59436434668145e-07,0,-3.24436434668145e-07,62.3343351094227
2.06e-08,9.60683121370334e-07,0,-3.25683121370334e-07,62.3343351094227
2.062e-08,9.61929808072522e-07,0,-3.26929808072522e-07,62.3343351094227
2.064e-08,9.63176494774711e-07,0,-3.28176494774711e-07,62.3343351094227
2.066e-08,9.64423181476899e-07,0,-3.29423181476899e-07,62.3343351094227
2.068e-08,9.65669868179087e-07,0,-3.30669868179087e-07,62.3343351094227
2.07e-08,9.66916554881276e-07,0,-3.31916554881276e-07,62.3343351094227
2.072e-08,9.68163241583464e-07,0,-3.33163241583464e-07,62.3343351094227
2.074e-08,9.69409928285653e-07,0,-3.34409928285653e-07,62.3343351094227
2.076e-08,9.70656614987841e-07,0,-3.35656614987841e-07,62.3343351094227
2.078e-08,9.7190330169003e-07,0,-3.3690330169003e-07,62.3343351094227
2.08e-08,9.73149988392218e-07,0,-3.38149988392218e-07,62.3343351094227
2.082e-08,9.74396675094407e-07,0,-3.39396675094407e-07,62.3343351094227
2.084e-08,9.75643361796595e-07,0,-3.40643361796595e-07,62.3343351094227
2.086e-08,9.76890048498783e-07,0,-3.41890048498783e-07,62.3343351094227
2.088e-08,9.78136735200972e-07,0,-3.43136735200972e-07,62.3343351094227
2.09e-08,9.7938342190316e-07,0,-3.4438342190316e-07,62.3343351094227
2.092e-08,9.80630108605349e-07,0,-3.45630108605349e-07,62.3343351094227
2.094e-08,9.81876795307537e-07,0,-3.46876795307537e-07,62.3343351094227
2.096e-08,9.83123482009726e-07,0,-3.48123482009726e-07,62.3343351094227
2.098e-08,9.84370168711914e-07,0,-3.49370168711914e-07,62.3343351094227
2.1e-08,9.85616855414103e-07,0,-3.50616855414103e-07,62.3343351094227
2.102e-08,9.86863542116291e-07,0,-3.51863542116291e-07,62.3343351094227
2.104e-08,9.88110228818479e-07,0,-3.53110228818479e-07,62.3343351094227
2.106e-08,9.89356915520668e-07,0,-3.54356915520668e-07,62.3343351094227
2.108e-08,9.90603602222856e-07,0,-3.55603602222856e-07,62.3343351094227
2.11e-08,9.91850288925045e-07,0,-3.56850288925045e-07,62.3343351094227
2.112e-08,9.93096975627233e-07,0,-3.58096975627233e-07,62.3343351094227
2.114e-08,9.94343662329422e-07,0,-3.59343662329422e-07,62.3343351094227
2.116e-08,9.9559034903161e-07,0,-3.6059034903161e-07,62.3343351094227
2.118e-08,9.96837035733799e-07,0,-3.61837035733799e-07,62.3343351094227
2.12e-08,9.98083722435987e-07,0,-3.63083722435987e-07,62.3343351094227
2.122e-08,9.99330409138175e-07,0,-3.64330409138175e-07,62.3343351094227
2.124e-08,1.00057709584036e-06,0,-3.6557709584036e-07,62.3343351094227
2.126e-08,1.00182378254255e-06,0,-3.6682378254255e-07,62.3343351094227
2.128e-08,1.00307046924474e-06,0,-3.6807046924474e-07,62.3343351094227
2.13e-08,1.00431715594693e-06,0,-3.6931715594693e-07,62.3343351094227
2.132e-08,1.00556384264912e-06,0,-3.7056384264912e-07,62.3343351094227
2.134e-08,1.00681052935131e-06,0,-3.7181052935131e-07,62.3343351094227
2.136e-08,1.00805721605349e-06,0,-3.7305721605349e-07,62.3343351094227
2.138e-08,1.00930390275568e-06,0,-3.7430390275568e-07,62.3343351094227
2.14e-08,1.01055058945787e-06,0,-3.7555058945787e-07,62.3343351094227
2.142e-08,1.01179727616006e-06,0,-3.7679727616006e-07,62.3343351094227
2.144e-08,1.01304396286225e-06,0,-3.7804396286225e-07,62.3343351094227
2.146e-08,1.01429064956444e-06,0,-3.7929064956444e-07,62.3343351094227
2.148e-08,1.01553733626663e-06,0,-3.8053733626663e-07,62.3343351094227
2.15e-08,1.01678402296881e-06,0,-3.8178402296881e-07,62.3343351094227
2.152e-08,1.018030709671e-06,0,-3.83030709671e-07,62.3343351094227
2.154e-08,1.01927739637319e-06,0,-3.8427739637319e-07,62.3343351094227
2.156e-08,1.02052408307538e-06,0,-3.8552408307538e-07,62.3343351094227
2.158e-08,1.02177076977757e-06,0,-3.8677076977757e-07,62.3343351094227
2.16e-08,1.02301745647976e-06,0,-3.8801745647976e-07,62.3343351094227
2.162e-08,1.02426414318194e-06,0,-3.8926414318194e-07,62.3343351094227
2.164e-08,1.02551082988413e-06,0,-3.9051082988413e-07,62.3343351094227
2.166e-08,1.02675751658632e-06,0,-3.9175751658632e-07,62.3343351094227
2.168e-08,1.02800420328851e-06,0,-3.9300420328851e-07,62.3343351094227
2.17e-08,1.0292508899907e-06,0,-3.942508899907e-07,62.3343351094227
2.172e-08,1.03049757669289e-06,0,-3.9549757669289e-07,62.3343351094227
2.174e-08,1.03174426339507e-06,0,-3.9674426339507e-07,62.3343351094227
2.176e-08,1.03299095009726e-06,0,-3.9799095009726e-07,62.3343351094227
2.178e-08,1.03423763679945e-06,0,-3.9923763679945e-07,62.3343351094227
2.18e-08,1.03548432350164e-06,0,-4.0048432350164e-07,62.3343351094227
2.182e-08,1.03673101020383e-06,0,-4.0173101020383e-07,62.3343351094227
2.184e-08,1.03797769690602e-06,0,-4.0297769690602e-07,62.3343351094227
2.186e-08,1.03922438360821e-06,0,-4.0422438360821e-07,62.3343351094227
2.188e-08,1.04047107031039e-06,0,-4.0547107031039e-07,62.3343351094227
2.19e-08,1.04171775701258e-06,0,-4.0671775701258e-07,62.3343351094227
2.192e-08,1.04296444371477e-06,0,-4.0796444371477e-07,62.3343351094227
2.194e-08,1.04421113041696e-06,0,-4.0921113041696e-07,62.3343351094227
2.196e-08,1.04545781711915e-06,0,-4.1045781711915e-07,62.3343351094227
2.198e-08,1.04670450382134e-06,0,-4.1170450382134e-07,62.3343351094227
2.2e-08,1.04795119052352e-06,0,-4.1295119052352e-07,62.3343351094227
2.202e-08,1.04919787722571e-06,0,-4.1419787722571e-07,62.3343351094227
2.204e-08,1.0504445639279e-06,0,-4.154445639279e-07,62.3343351094227
2.206e-08,1.05169125063009e-06,0,-4.1669125063009e-07,62.3343351094227
2.208e-08,1.05293793733228e-06,0,-4.1793793733228e-07,62.3343351094227
2.21e-08,1.05418462403447e-06,0,-4.1918462403447e-07,62.3343351094227
2.212e-08,1.05543131073666e-06,0,-4.2043131073666e-07,62.3343351094227
2.214e-08,1.05667799743884e-06,0,-4.2167799743884e-07,62.3343351094227
2.216e-08,1.05792468414103e-06,0,-4.2292468414103e-07,62.3343351094227
2.218e-08,1.05917137084322e-06,0,-4.2417137084322e-07,62.3343351094227
2.22e-08,1.06041805754541e-06,0,-4.2541805754541e-07,62.3343351094227
2.222e-08,1.0616647442476e-06,0,-4.266647442476e-07,62.3343351094227
2.224e-08,1.06291143094979e-06,0,-4.2791143094979e-07,62.3343351094227
2.226e-08,1.06415811765197e-06,0,-4.2915811765197e-07,62.3343351094227
2.228e-08,1.06540480435416e-06,0,-4.3040480435416e-07,62.3343351094227
2.23e-08,1.06665149105635e-06,0,-4.3165149105635e-07,62.3343351094227
