
0	0	
2.07521e-08	0	
4.15042e-08	0	
6.22562e-08	0	
8.30083e-08	0	
1.0376e-07	0	
1.24512e-07	0	
1.45265e-07	0	
1.66017e-07	0	
1.86769e-07	0	
2.07521e-07	0	
2.28273e-07	0	
2.49025e-07	0	
2.69777e-07	0	
2.90529e-07	0	
3.11281e-07	0	
3.32033e-07	0	
3.52785e-07	0	
3.73537e-07	0	
3.94289e-07	0	
4.15042e-07	0	
4.35794e-07	0	
4.56546e-07	0	
4.77298e-07	0	
4.9805e-07	0	
5.18802e-07	0	
5.39554e-07	0	
5.60306e-07	0	
5.81058e-07	0	
6.0181e-07	0	
6.22562e-07	0	
6.43314e-07	0	
6.64066e-07	0	
6.84818e-07	0	
7.05571e-07	0	
7.26323e-07	0	
7.47075e-07	0	
7.67827e-07	0	
7.88579e-07	0	
8.09331e-07	0	
8.30083e-07	0	
8.50835e-07	0	
8.71587e-07	0	
8.92339e-07	0	
9.13091e-07	0	
9.33843e-07	0	
9.54595e-07	0	
9.75348e-07	0	
9.961e-07	0	
1.01685e-06	0	
1.0376e-06	0	
1.05836e-06	0	
1.07911e-06	0	
1.09986e-06	0	
1.12061e-06	0	
1.14136e-06	0	
1.16212e-06	0	
1.18287e-06	0	
1.20362e-06	0	
1.22437e-06	0	
1.24512e-06	0	
1.26588e-06	0	
1.28663e-06	0	
1.30738e-06	0	
1.32813e-06	0	
1.34888e-06	0	
1.36964e-06	0	
1.39039e-06	0	
1.41114e-06	0	
1.43189e-06	0	
1.45265e-06	0	
1.4734e-06	0	
1.49415e-06	0	
1.5149e-06	0	
1.53565e-06	0	
1.55641e-06	0	
1.57716e-06	0	
1.59791e-06	0	
1.61866e-06	0	
1.63941e-06	0	
1.66017e-06	0	
1.68092e-06	0	
1.70167e-06	0	
1.72242e-06	0	
1.74317e-06	0	
1.76393e-06	0	
1.78468e-06	0	
1.80543e-06	0	
1.82618e-06	0	
1.84693e-06	0	
1.86769e-06	0	
1.88844e-06	0	
1.90919e-06	0	
1.92994e-06	0	
1.9507e-06	0	
1.97145e-06	0	
1.9922e-06	0	
2.01295e-06	0	
2.0337e-06	0	
2.05446e-06	0	
2.07521e-06	0	
2.09596e-06	0	
2.11671e-06	0	
2.13746e-06	0	
2.15822e-06	0	
2.17897e-06	0	
2.19972e-06	0	
2.22047e-06	0	
2.24122e-06	0	
2.26198e-06	0	
2.28273e-06	0	
2.30348e-06	0	
2.32423e-06	0	
2.34498e-06	0	
2.36574e-06	0	
2.38649e-06	0	
2.40724e-06	0	
2.42799e-06	0	
2.44874e-06	0	
2.4695e-06	0	
2.49025e-06	0	
2.511e-06	0	
2.53175e-06	0	
2.55251e-06	0	
2.57326e-06	0	
2.59401e-06	0	
2.61476e-06	0	
2.63551e-06	0	
2.65627e-06	0	
2.67702e-06	0	
2.69777e-06	0	
2.71852e-06	0	
2.73927e-06	0	
2.76003e-06	0	
2.78078e-06	0	
2.80153e-06	0	
2.82228e-06	0	
2.84303e-06	0	
2.86379e-06	0	
2.88454e-06	0	
2.90529e-06	0	
2.92604e-06	0	
2.94679e-06	0	
2.96755e-06	0	
2.9883e-06	0	
3.00905e-06	0	
3.0298e-06	0	
3.05056e-06	0	
3.07131e-06	0	
3.09206e-06	0	
3.11281e-06	0	
3.13356e-06	0	
3.15432e-06	0	
3.17507e-06	0	
3.19582e-06	0	
3.21657e-06	0	
3.23732e-06	0	
3.25808e-06	0	
3.27883e-06	0	
3.29958e-06	0	
3.32033e-06	0	
3.34108e-06	0	
3.36184e-06	0	
3.38259e-06	0	
3.40334e-06	0	
3.42409e-06	0	
3.44484e-06	0	
3.4656e-06	0	
3.48635e-06	0	
3.5071e-06	0	
3.52785e-06	0	
3.5486e-06	0	
3.56936e-06	0	
3.59011e-06	0	
3.61086e-06	0	
3.63161e-06	0	
3.65237e-06	0	
3.67312e-06	0	
3.69387e-06	0	
3.71462e-06	0	
3.73537e-06	0	
3.75613e-06	0	
3.77688e-06	0	
3.79763e-06	0	
3.81838e-06	0	
3.83913e-06	0	
3.85989e-06	0	
3.88064e-06	0	
3.90139e-06	0	
3.92214e-06	0	
3.94289e-06	0	
3.96365e-06	0	
3.9844e-06	0	
4.00515e-06	0	
4.0259e-06	0	
4.04665e-06	0	
4.06741e-06	0	
4.08816e-06	0	
4.10891e-06	0	
4.12966e-06	0	
4.15042e-06	0	
4.17117e-06	0	
4.19192e-06	0	
4.21267e-06	0	
4.23342e-06	0	
4.25418e-06	0	
4.27493e-06	0	
4.29568e-06	0	
4.31643e-06	0	
4.33718e-06	0	
4.35794e-06	0	
4.37869e-06	0	
4.39944e-06	0	
4.42019e-06	0	
4.44094e-06	0	
4.4617e-06	0	
4.48245e-06	0	
4.5032e-06	0	
4.52395e-06	0	
4.5447e-06	0	
4.56546e-06	0	
4.58621e-06	0	
4.60696e-06	0	
4.62771e-06	0	
4.64846e-06	0	
4.66922e-06	0	
4.68997e-06	0	
4.71072e-06	0	
4.73147e-06	0	
4.75223e-06	0	
4.77298e-06	0	
4.79373e-06	0	
4.81448e-06	0	
4.83523e-06	0	
4.85599e-06	0	
4.87674e-06	0	
4.89749e-06	0	
4.91824e-06	0	
4.93899e-06	0	
4.95975e-06	0	
4.9805e-06	0	
5.00125e-06	0	
5.022e-06	0	
5.04275e-06	0	
5.06351e-06	0	
5.08426e-06	0	
5.10501e-06	0	
5.12576e-06	0	
5.14651e-06	0	
5.16727e-06	0	
5.18802e-06	0	
5.20877e-06	0	
5.22952e-06	0	
5.25028e-06	0	
5.27103e-06	0	
5.29178e-06	0	
5.31253e-06	0	
5.33328e-06	0	
5.35404e-06	0	
5.37479e-06	0	
5.39554e-06	0	
5.41629e-06	0	
5.43704e-06	0	
5.4578e-06	0	
5.47855e-06	0	
5.4993e-06	0	
5.52005e-06	0	
5.5408e-06	0	
5.56156e-06	0	
5.58231e-06	0	
5.60306e-06	0	
5.62381e-06	0	
5.64456e-06	0	
5.66532e-06	0	
5.68607e-06	0	
5.70682e-06	0	
5.72757e-06	0	
5.74832e-06	0	
5.76908e-06	0	
5.78983e-06	0	
5.81058e-06	0	
5.83133e-06	0	
5.85209e-06	0	
5.87284e-06	0	
5.89359e-06	0	
5.91434e-06	0	
5.93509e-06	0	
5.95585e-06	0	
5.9766e-06	0	
5.99735e-06	0	
6.0181e-06	0	
6.03885e-06	0	
6.05961e-06	0	
6.08036e-06	0	
6.10111e-06	0	
6.12186e-06	0	
6.14261e-06	0	
6.16337e-06	0	
6.18412e-06	0	
6.20487e-06	0	
6.22562e-06	0	
6.24637e-06	0	
6.26713e-06	0	
6.28788e-06	0	
6.30863e-06	0	
6.32938e-06	0	
6.35014e-06	0	
6.37089e-06	0	
6.39164e-06	0	
6.41239e-06	0	
6.43314e-06	0	
6.4539e-06	0	
6.47465e-06	0	
6.4954e-06	0	
6.51615e-06	0	
6.5369e-06	0	
6.55766e-06	0	
6.57841e-06	0	
6.59916e-06	0	
6.61991e-06	0	
6.64066e-06	0	
6.66142e-06	0	
6.68217e-06	0	
6.70292e-06	0	
6.72367e-06	0	
6.74442e-06	0	
6.76518e-06	0	
6.78593e-06	0	
6.80668e-06	0	
6.82743e-06	0	
6.84818e-06	0	
6.86894e-06	0	
6.88969e-06	0	
6.91044e-06	0	
6.93119e-06	0	
6.95195e-06	0	
6.9727e-06	0	
6.99345e-06	0	
7.0142e-06	0	
7.03495e-06	0	
7.05571e-06	0	
7.07646e-06	0	
7.09721e-06	0	
7.11796e-06	0	
7.13871e-06	0	
7.15947e-06	0	
7.18022e-06	0	
7.20097e-06	0	
7.22172e-06	0	
7.24247e-06	0	
7.26323e-06	0	
7.28398e-06	0	
7.30473e-06	0	
7.32548e-06	0	
7.34623e-06	0	
7.36699e-06	0	
7.38774e-06	0	
7.40849e-06	0	
7.42924e-06	0	
7.44999e-06	0	
7.47075e-06	0	
7.4915e-06	0	
7.51225e-06	0	
7.533e-06	0	
7.55376e-06	0	
7.57451e-06	0	
7.59526e-06	0	
7.61601e-06	0	
7.63676e-06	0	
7.65752e-06	0	
7.67827e-06	0	
7.69902e-06	0	
7.71977e-06	0	
7.74052e-06	0	
7.76128e-06	0	
7.78203e-06	0	
7.80278e-06	0	
7.82353e-06	0	
7.84428e-06	0	
7.86504e-06	0	
7.88579e-06	0	
7.90654e-06	0	
7.92729e-06	0	
7.94804e-06	0	
7.9688e-06	0	
7.98955e-06	0	
8.0103e-06	0	
8.03105e-06	0	
8.05181e-06	0	
